datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),mean_sea_level_pressure (Pa)
2023-04-23 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.35,9.52,2.83,100616.69
2023-04-23 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.76,9.28,2.95,100573.77
2023-04-23 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.20,8.88,2.78,100534.18
2023-04-23 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.85,8.93,2.83,100495.60
2023-04-24 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.51,8.88,2.92,100430.62
2023-04-24 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.72,9.06,2.77,100383.38
2023-04-24 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.75,9.03,2.58,100397.41
2023-04-24 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.56,8.83,2.84,100392.69
2023-04-24 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.56,8.50,2.59,100415.33
2023-04-24 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.85,8.29,2.40,100433.79
2023-04-24 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.38,8.27,2.72,100474.49
2023-04-24 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.85,8.19,2.82,100505.62
2023-04-24 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.20,8.15,3.43,100492.92
2023-04-24 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.50,8.00,3.64,100461.90
2023-04-24 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.77,7.51,3.34,100477.77
2023-04-24 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.92,7.74,3.37,100471.89
2023-04-24 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.18,7.66,3.65,100474.37
2023-04-24 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.50,6.55,4.21,100463.26
2023-04-24 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.17,4.60,5.35,100465.85
2023-04-24 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.87,3.13,5.29,100467.54
2023-04-24 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.42,2.68,5.26,100512.01
2023-04-24 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.22,3.33,5.95,100595.91
2023-04-24 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.57,3.95,5.35,100664.37
2023-04-24 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.42,4.06,4.67,100771.11
2023-04-24 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.71,3.95,4.16,100816.55
2023-04-24 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.16,3.56,3.82,100841.05
2023-04-24 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.61,3.40,3.26,100867.38
2023-04-24 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.98,2.93,3.60,100879.38
2023-04-25 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.68,2.56,3.73,100870.05
2023-04-25 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.26,2.34,3.23,100816.86
2023-04-25 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.86,2.30,2.86,100801.93
2023-04-25 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.41,2.30,2.65,100819.91
2023-04-25 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.27,2.55,2.29,100806.22
2023-04-25 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.52,2.74,2.83,100840.06
2023-04-25 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.71,2.91,3.64,100856.86
2023-04-25 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.32,2.80,5.01,100872.89
2023-04-25 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.89,2.62,4.88,100880.41
2023-04-25 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.60,1.96,5.16,100882.39
2023-04-25 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.76,1.89,4.45,100985.14
2023-04-25 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.72,2.47,4.61,101025.85
2023-04-25 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.53,3.08,4.67,101064.85
2023-04-25 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.53,2.42,4.63,101075.90
2023-04-25 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.81,1.50,4.81,101124.68
2023-04-25 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.07,0.86,5.21,101140.01
2023-04-25 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.08,0.01,4.93,101176.27
2023-04-25 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.59,-1.13,4.32,101207.95
2023-04-25 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.81,-1.57,3.27,101259.69
2023-04-25 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.00,-1.42,2.96,101352.32
2023-04-25 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.16,-1.20,2.96,101395.82
2023-04-25 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.47,-0.81,2.90,101439.02
2023-04-25 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.02,-0.85,2.60,101509.45
2023-04-25 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.96,-0.76,2.89,101550.71
2023-04-26 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.69,-0.74,3.09,101586.60
2023-04-26 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.49,-0.75,3.57,101599.26
2023-04-26 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.05,-0.75,3.74,101635.21
2023-04-26 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.55,-0.82,3.61,101642.27
2023-04-26 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.21,-0.77,3.52,101669.67
2023-04-26 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.19,-0.85,3.72,101712.51
2023-04-26 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.53,-0.43,4.85,101755.82
2023-04-26 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.59,-0.85,5.27,101769.23
2023-04-26 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.35,-1.24,5.09,101774.62
2023-04-26 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.88,-1.81,5.12,101763.32
2023-04-26 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.03,-1.41,4.89,101807.85
2023-04-26 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.48,-1.89,4.97,101785.61
2023-04-26 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.49,-2.47,5.05,101776.73
2023-04-26 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.51,-2.33,4.98,101767.24
2023-04-26 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.71,-2.46,4.67,101783.41
2023-04-26 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.99,-2.57,4.59,101781.34
2023-04-26 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.85,-2.46,4.26,101796.29
2023-04-26 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.42,-2.65,3.26,101789.81
2023-04-26 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.51,-2.41,1.90,101827.62
2023-04-26 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.95,-2.34,1.92,101884.35
2023-04-26 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.93,-2.10,1.91,101899.25
2023-04-26 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.05,-1.79,2.02,101911.61
2023-04-26 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.47,-2.07,1.73,101960.43
2023-04-26 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.13,-2.22,1.64,101992.03
2023-04-27 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.02,-2.22,1.83,101995.14
2023-04-27 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.96,-2.21,1.77,101980.09
2023-04-27 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.64,-2.35,1.74,102004.84
2023-04-27 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.45,-2.37,1.62,102032.11
2023-04-27 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.90,-1.90,1.41,102057.61
2023-04-27 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.08,-1.39,1.20,102087.77
2023-04-27 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.37,-0.87,0.98,102112.16
2023-04-27 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.94,-0.23,1.46,102130.67
2023-04-27 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.31,0.21,2.29,102150.36
2023-04-27 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.20,-0.26,2.89,102121.08
2023-04-27 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.73,0.31,2.61,102116.39
2023-04-27 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.17,-0.23,3.38,102096.30
2023-04-27 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.59,-0.15,3.22,102054.64
2023-04-27 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.33,-0.52,3.29,102070.15
2023-04-27 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.83,-0.67,3.10,102076.41
2023-04-27 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.90,-0.95,2.82,102062.84
2023-04-27 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.80,-0.61,2.58,102054.89
2023-04-27 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.10,-0.95,2.16,102040.03
2023-04-27 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.51,0.22,1.55,102062.19
2023-04-27 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.81,-0.45,1.58,102111.47
2023-04-27 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.00,0.11,1.68,102128.29
2023-04-27 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.29,-0.25,2.39,102106.19
2023-04-27 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.86,-0.11,2.14,102058.68
2023-04-27 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.42,0.06,2.36,102037.80
2023-04-28 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.90,0.00,2.16,102004.92
2023-04-28 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.93,0.02,2.44,101926.19
2023-04-28 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.90,0.05,2.66,101876.17
2023-04-28 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.15,0.03,2.63,101850.18
2023-04-28 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.47,0.06,2.77,101796.11
2023-04-28 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.18,0.40,3.12,101766.95
2023-04-28 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.05,1.07,3.57,101725.86
2023-04-28 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.10,1.63,3.69,101689.75
2023-04-28 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.99,2.47,3.69,101629.63
2023-04-28 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.16,3.03,3.70,101559.52
2023-04-28 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.53,3.83,2.40,101575.93
2023-04-28 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.26,4.13,2.48,101547.82
2023-04-28 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.30,4.62,2.57,101532.79
2023-04-28 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.09,4.93,3.40,101465.24
2023-04-28 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.68,5.27,3.44,101458.13
2023-04-28 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.22,6.26,2.98,101417.52
2023-04-28 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.83,7.20,3.29,101341.28
2023-04-28 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.71,7.50,2.99,101300.93
2023-04-28 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.67,7.44,2.88,101256.79
2023-04-28 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.26,7.61,2.83,101241.84
2023-04-28 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.20,7.70,2.64,101251.44
2023-04-28 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.86,7.73,2.37,101231.60
2023-04-28 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.46,7.45,2.54,101223.06
2023-04-28 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.43,7.73,2.75,101202.64
2023-04-29 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.16,7.99,2.42,101168.34
2023-04-29 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.44,7.83,2.53,101121.26
2023-04-29 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.59,8.07,2.76,101123.84
2023-04-29 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.69,8.21,2.94,101112.90
2023-04-29 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.68,8.36,2.41,101099.30
2023-04-29 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.20,9.16,2.74,101135.64
2023-04-29 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.72,10.03,3.10,101179.68
2023-04-29 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.17,10.57,3.85,101217.82
2023-04-29 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.49,10.49,3.72,101256.74
2023-04-29 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.38,10.99,4.70,101302.27
2023-04-29 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.85,9.76,4.45,101355.46
2023-04-29 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.97,9.89,5.44,101400.30
2023-04-29 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.74,8.43,5.64,101484.40
2023-04-29 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.79,8.36,5.17,101530.25
2023-04-29 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.52,8.46,4.81,101563.97
2023-04-29 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.75,8.59,4.44,101585.05
2023-04-29 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.69,8.60,4.19,101645.97
2023-04-29 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.43,8.35,4.05,101704.65
2023-04-29 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.18,8.07,3.34,101780.01
2023-04-29 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.53,7.90,2.37,101857.36
2023-04-29 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.40,7.79,1.64,101901.55
2023-04-29 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.16,7.48,1.91,101944.24
2023-04-29 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.93,7.00,2.31,101950.73
2023-04-29 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.60,6.43,2.71,101979.37
2023-04-30 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.59,6.14,2.83,102023.98
2023-04-30 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.95,5.62,2.73,102065.05
2023-04-30 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.29,5.16,2.65,102117.14
2023-04-30 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.59,4.72,2.49,102207.94
2023-04-30 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.03,4.42,2.42,102263.44
2023-04-30 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.30,4.59,2.54,102319.35
2023-04-30 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.93,4.51,2.70,102373.67
2023-04-30 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.33,4.63,2.37,102401.00
2023-04-30 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.24,4.49,2.35,102411.09
2023-04-30 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.46,4.13,2.46,102423.37
2023-04-30 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.91,3.50,2.42,102394.15
2023-04-30 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.90,2.99,2.60,102344.30
2023-04-30 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.90,2.85,2.47,102321.53
2023-04-30 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.59,2.41,2.29,102283.07
2023-04-30 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.13,1.53,2.25,102240.50
2023-04-30 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.44,1.17,2.25,102205.95
2023-04-30 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.33,1.01,2.27,102181.50
2023-04-30 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.83,0.96,1.98,102164.67
2023-04-30 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.85,1.53,1.76,102192.36
2023-04-30 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.44,1.03,2.51,102195.61
2023-04-30 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.76,0.56,2.71,102222.07
2023-04-30 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.64,0.37,2.45,102211.54
2023-04-30 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.07,0.32,2.25,102173.34
2023-04-30 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.34,0.07,2.02,102162.39
2023-05-01 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.36,-0.26,1.89,102132.05
2023-05-01 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.79,-0.52,1.79,102081.07
2023-05-01 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.26,-0.73,1.79,102045.39
2023-05-01 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.91,-0.85,1.92,101987.56
2023-05-01 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.34,-0.65,2.19,101944.72
2023-05-01 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.08,0.23,2.62,101930.11
2023-05-01 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.43,1.74,2.72,101895.08
2023-05-01 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.18,1.86,2.90,101879.03
2023-05-01 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.99,2.01,3.27,101832.24
2023-05-01 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.38,2.34,3.17,101777.85
2023-05-01 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.86,2.79,2.49,101696.00
2023-05-01 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.80,2.30,2.80,101588.04
2023-05-01 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.81,1.83,3.18,101505.81
2023-05-01 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.36,1.73,3.19,101435.98
2023-05-01 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.41,2.04,3.13,101367.94
2023-05-01 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.25,3.36,2.58,101337.50
2023-05-01 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.13,4.96,1.08,101302.02
2023-05-01 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.42,6.78,0.55,101286.16
2023-05-01 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.15,7.23,1.48,101280.25
2023-05-01 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.13,6.79,1.28,101298.87
2023-05-01 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.10,7.25,1.63,101340.09
2023-05-01 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.09,7.28,2.21,101407.39
2023-05-01 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.18,7.12,1.71,101481.88
2023-05-01 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.26,7.34,1.83,101502.25
2023-05-02 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.82,7.38,1.65,101479.00
2023-05-02 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.72,7.25,1.77,101461.35
2023-05-02 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.39,7.02,2.35,101503.05
2023-05-02 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.13,6.79,3.06,101571.04
2023-05-02 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.57,6.69,3.43,101631.30
2023-05-02 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.34,6.85,3.64,101706.75
2023-05-02 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.97,6.97,3.59,101806.12
2023-05-02 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.26,6.57,3.64,101908.17
2023-05-02 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.73,6.53,3.59,101969.63
2023-05-02 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.91,7.06,3.38,102018.16
2023-05-02 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.54,5.92,2.43,102111.24
2023-05-02 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.86,5.77,2.60,102121.64
2023-05-02 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.67,6.06,3.21,102174.57
2023-05-02 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.24,6.12,3.30,102220.91
2023-05-02 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.39,7.35,3.93,102245.55
2023-05-02 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.08,7.15,4.34,102279.50
2023-05-02 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.67,7.15,4.09,102316.57
2023-05-02 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.76,6.86,3.55,102364.73
2023-05-02 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.66,6.31,3.03,102438.92
2023-05-02 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.80,5.74,2.62,102517.73
2023-05-02 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.06,5.00,2.71,102589.32
2023-05-02 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.24,4.05,2.87,102641.19
2023-05-02 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.26,3.07,1.91,102675.18
2023-05-02 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.69,2.21,2.05,102716.71
2023-05-03 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.88,1.54,1.84,102758.89
2023-05-03 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.92,1.32,1.75,102760.28
2023-05-03 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.65,1.05,1.58,102749.57
2023-05-03 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.81,0.69,1.49,102779.06
2023-05-03 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.64,0.69,1.67,102828.54
2023-05-03 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.41,1.41,1.88,102872.86
2023-05-03 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.15,1.81,1.81,102926.75
2023-05-03 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.50,0.81,1.83,102938.00
2023-05-03 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.38,0.93,1.79,102917.25
2023-05-03 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.78,0.95,1.60,102905.29
2023-05-03 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.06,1.27,1.35,102878.75
2023-05-03 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.86,1.57,1.45,102832.85
2023-05-03 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.95,0.81,1.58,102808.83
2023-05-03 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.42,1.43,1.69,102755.06
2023-05-03 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.92,1.97,2.06,102716.22
2023-05-03 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.14,1.94,2.08,102694.37
2023-05-03 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.32,1.78,1.92,102678.40
2023-05-03 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.83,1.66,1.81,102644.63
2023-05-03 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.78,2.42,1.63,102643.79
2023-05-03 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.23,1.86,2.59,102686.79
2023-05-03 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.02,1.39,2.53,102698.51
2023-05-03 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.78,1.22,2.38,102696.30
2023-05-03 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.17,1.09,1.48,102676.17
2023-05-03 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.44,0.72,1.13,102667.96
2023-05-04 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.38,0.48,1.06,102645.80
2023-05-04 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.09,0.49,1.67,102604.42
2023-05-04 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.59,0.39,1.42,102582.71
2023-05-04 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.06,0.20,1.45,102579.06
2023-05-04 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.33,0.25,1.63,102583.53
2023-05-04 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.30,1.00,2.06,102573.27
2023-05-04 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.91,2.84,1.41,102578.40
